icao24,firstSeen,estDepartureAirport,lastSeen,estArrivalAirport,callsign,estDepartureAirportHorizDistance,estDepartureAirportVertDistance,estArrivalAirportHorizDistance,estArrivalAirportVertDistance,departureAirportCandidatesCount,arrivalAirportCandidatesCount,first,last
4ca63a,1562338777,LOWW,1562348410,EIDW,EIN665  ,2025,60,3436,71,0,4,2019-07-05T14:59:37Z,2019-07-05T17:40:10Z
4ca281,1562341633,LSGG,1562348278,EIDW,EIN68R  ,248,11,2485,25,1,4,2019-07-05T15:47:13Z,2019-07-05T17:37:58Z
4cab17,1562342583,EGJJ,1562348145,EIDW,STK3343 ,2183,212,2026,2,0,4,2019-07-05T16:03:03Z,2019-07-05T17:35:45Z
4cabb8,1562345325,EGNP,1562347988,EIDW,RYR9PH  ,1706,405,1694,12,1,4,2019-07-05T16:48:45Z,2019-07-05T17:33:08Z
4ca6b1,1562344464,EGPF,1562347725,EIDW,STK27GL ,1154,152,9679,406,0,4,2019-07-05T16:34:24Z,2019-07-05T17:28:45Z
4ca640,1562338586,LPFR,1562347694,EIDW,EIN45D  ,4260,518,1867,5,0,4,2019-07-05T14:56:26Z,2019-07-05T17:28:14Z
4ca607,1562344596,EGCC,1562347559,EIDW,STK327D ,3234,180,2027,2,0,4,2019-07-05T16:36:36Z,2019-07-05T17:25:59Z
4ca243,1562345040,EGCC,1562347393,EIDW,RYR6EC  ,3658,195,1880,12,0,4,2019-07-05T16:44:00Z,2019-07-05T17:23:13Z
4ca15d,1562342554,LFPG,1562347271,EIDW,EIN1529 ,2619,276,2071,2,3,4,2019-07-05T16:02:34Z,2019-07-05T17:21:11Z
4caf89,1562345342,EGNS,1562347134,EIDW,STK3217 ,10912,1462,2011,5,0,4,2019-07-05T16:49:02Z,2019-07-05T17:18:54Z
4ca979,1562339440,LEBL,1562347010,EIDW,RYR66MP ,13856,1474,2001,5,0,4,2019-07-05T15:10:40Z,2019-07-05T17:16:50Z
4ca8bd,1562343565,NA,1562346882,EIDW,EIN74P  ,NA,NA,1953,12,0,4,2019-07-05T16:19:25Z,2019-07-05T17:14:42Z
4ca212,1562344532,EGCC,1562346733,EIDW,EIN2VX  ,3114,165,3027,48,0,4,2019-07-05T16:35:32Z,2019-07-05T17:12:13Z
4ca1b7,1562343234,EGSS,1562346598,EIDW,RYR73JJ ,990,69,1990,5,0,4,2019-07-05T16:13:54Z,2019-07-05T17:09:58Z
344416,1562339271,LEMD,1562346495,EIDW,IBS3790 ,212,37,1968,5,1,4,2019-07-05T15:07:51Z,2019-07-05T17:08:15Z
4ca788,1562341965,NA,1562346344,EIDW,EIN7T9  ,NA,NA,2068,2,0,4,2019-07-05T15:52:45Z,2019-07-05T17:05:44Z
4ca217,1562342933,EGLL,1562346188,EIDW,EIN169  ,760,43,2407,10,3,4,2019-07-05T16:08:53Z,2019-07-05T17:03:08Z
4ca216,1562338262,LFNR,1562345981,EIDW,EIN51G  ,6131,828,7576,291,2,4,2019-07-05T14:51:02Z,2019-07-05T16:59:41Z
44035c,1562336737,LOWW,1562345930,EIDW,LDM9CP  ,2190,68,2053,2,0,4,2019-07-05T14:25:37Z,2019-07-05T16:58:50Z
4ca2d5,1562337852,NA,1562345806,EIDW,RYR77VM ,NA,NA,1870,5,0,4,2019-07-05T14:44:12Z,2019-07-05T16:56:46Z
4ca5c8,1562340546,EHAM,1562345678,EIDW,EIN60Y  ,1434,34,1861,12,0,4,2019-07-05T15:29:06Z,2019-07-05T16:54:38Z
4ca93b,1562330452,LGKN,1562345517,EIDW,RYR1LB  ,8565,1780,2586,25,1,4,2019-07-05T12:40:52Z,2019-07-05T16:51:57Z
4ca5f1,1562340330,NA,1562345391,EIDW,RYR19KD ,NA,NA,1871,12,0,4,2019-07-05T15:25:30Z,2019-07-05T16:49:51Z
4ca213,1562340434,LFPG,1562345260,EIDW,EIN527  ,1924,139,2053,5,2,4,2019-07-05T15:27:14Z,2019-07-05T16:47:40Z
4ca78d,1562341777,EGKK,1562345115,EIDW,RYR3HM  ,2133,273,1979,12,1,4,2019-07-05T15:49:37Z,2019-07-05T16:45:15Z
4ca215,1562341819,EGLL,1562344976,EIDW,EIN16T  ,770,20,2436,17,3,4,2019-07-05T15:50:19Z,2019-07-05T16:42:56Z
4ca7ff,1562341609,EGGW,1562344829,EIDW,RYR339  ,1374,30,1888,12,0,4,2019-07-05T15:46:49Z,2019-07-05T16:40:29Z
4ca79b,1562339940,EHEH,1562344694,EIDW,RYR9BQ  ,1826,221,1931,5,0,4,2019-07-05T15:19:00Z,2019-07-05T16:38:14Z
4ca770,1562339137,LFBD,1562344553,EIDW,EIN50W  ,1274,34,2452,17,0,4,2019-07-05T15:05:37Z,2019-07-05T16:35:53Z
4ca706,1562336437,LKPR,1562344394,EIDW,RYR10AU ,6207,724,1718,20,2,4,2019-07-05T14:20:37Z,2019-07-05T16:33:14Z
4ca161,1562340939,EGPH,1562344267,EIDW,STK57ED ,9342,934,1859,5,0,4,2019-07-05T15:35:39Z,2019-07-05T16:31:07Z
4ca701,1562341779,EGGD,1562344078,EIDW,RYR4UY  ,1885,145,2345,10,0,4,2019-07-05T15:49:39Z,2019-07-05T16:27:58Z
4caa5a,1562341200,EGCC,1562343836,EIDW,RYR3QW  ,3303,157,1888,12,0,4,2019-07-05T15:40:00Z,2019-07-05T16:23:56Z
4ca6c4,1562335897,NA,1562343618,EIDW,EIN545  ,NA,NA,7615,284,0,4,2019-07-05T14:11:37Z,2019-07-05T16:20:18Z
3c66b7,1562335715,EDDM,1562343560,EIDW,DLH6VC  ,1532,209,1932,12,0,4,2019-07-05T14:08:35Z,2019-07-05T16:19:20Z
4ca6a9,1562333379,LEMG,1562343407,EIDW,RYR5PG  ,3313,395,2055,5,0,4,2019-07-05T13:29:39Z,2019-07-05T16:16:47Z
4ca6b2,1562339347,EGGD,1562343128,EIDW,STK85DR ,2473,305,1721,20,0,4,2019-07-05T15:09:07Z,2019-07-05T16:12:08Z
3c6652,1562335995,EDDF,1562342861,EIDW,DLH5LE  ,1398,19,2474,10,1,4,2019-07-05T14:13:15Z,2019-07-05T16:07:41Z
4ca520,1562337094,LFPG,1562342621,EIDW,AFR46MN ,2549,101,1916,12,3,4,2019-07-05T14:31:34Z,2019-07-05T16:03:41Z
4ca836,1562335878,LFBO,1562342357,EIDW,EIN5YP  ,2066,190,2481,17,2,4,2019-07-05T14:11:18Z,2019-07-05T15:59:17Z
4ca93a,1562324203,NA,1562342202,EIDW,RYR4MK  ,NA,NA,2409,17,0,4,2019-07-05T10:56:43Z,2019-07-05T15:56:42Z
4ca6ac,1562338392,EGLC,1562341950,EIDW,EIN28MT ,1588,146,9527,391,1,4,2019-07-05T14:53:12Z,2019-07-05T15:52:30Z
49528b,1562333353,LPPT,1562341699,EIDW,TAP1324 ,3615,350,6248,223,1,4,2019-07-05T13:29:13Z,2019-07-05T15:48:19Z
4ca294,1562335024,LFLL,1562341465,EIDW,EIN55N  ,1061,36,6189,208,1,4,2019-07-05T13:57:04Z,2019-07-05T15:44:25Z
4ca292,1562337964,EGKK,1562341314,EIDW,EIN237  ,2341,327,6722,238,1,4,2019-07-05T14:46:04Z,2019-07-05T15:41:54Z
4ca97e,1562334012,EKCH,1562341128,EIDW,RYR8DP  ,370,17,9197,368,0,4,2019-07-05T13:40:12Z,2019-07-05T15:38:48Z
4ca849,1562330940,NA,1562340877,EIDW,RYR6XD  ,NA,NA,9762,406,0,4,2019-07-05T12:49:00Z,2019-07-05T15:34:37Z
4ca935,1562338414,EGBB,1562340777,EIDW,EIN27V  ,2415,250,8289,314,0,4,2019-07-05T14:53:34Z,2019-07-05T15:32:57Z
4caca8,1562330040,NA,1562340626,EIDW,RYR21VP ,NA,NA,9743,398,0,4,2019-07-05T12:34:00Z,2019-07-05T15:30:26Z
4ca214,1562309814,EIDW,1562340446,EIDW,EIN776  ,1573,162,7205,253,2,4,2019-07-05T06:56:54Z,2019-07-05T15:27:26Z
4ca848,1562332050,LEAL,1562340260,EIDW,RYR7AZ  ,1906,215,7667,284,0,4,2019-07-05T13:07:30Z,2019-07-05T15:24:20Z
4caad7,1562336865,EGPH,1562340117,EIDW,STK55YA ,192,27,5397,162,0,4,2019-07-05T14:27:45Z,2019-07-05T15:21:57Z
4ca658,1562337792,EGPH,1562339939,EIDW,RYR31   ,6840,1040,7573,276,0,4,2019-07-05T14:43:12Z,2019-07-05T15:18:59Z
4ca2ca,1562336044,NA,1562339805,EIDW,EIN5RY  ,NA,NA,7437,269,0,4,2019-07-05T14:14:04Z,2019-07-05T15:16:45Z
4ca5f0,1562337837,EGPF,1562339664,EIDW,RYR7XQ  ,1475,144,7372,269,0,4,2019-07-05T14:43:57Z,2019-07-05T15:14:24Z
4caad9,1562336611,EGPF,1562339402,EIDW,STK25GL ,908,98,6173,215,0,4,2019-07-05T14:23:31Z,2019-07-05T15:10:02Z
c0404e,1562327674,NA,1562339248,EIDW,TOM4XB  ,NA,NA,7636,276,0,4,2019-07-05T11:54:34Z,2019-07-05T15:07:28Z
4ca4ec,1562336490,EGBB,1562339017,EIDW,RYR99TJ ,5023,517,7227,269,0,4,2019-07-05T14:21:30Z,2019-07-05T15:03:37Z
4ca859,1562330902,NA,1562338732,EIDW,RYR85YC ,NA,NA,9507,383,0,4,2019-07-05T12:48:22Z,2019-07-05T14:58:52Z
4ca1c3,1562331960,NA,1562337983,EIDW,RYR2PC  ,NA,NA,9245,368,0,4,2019-07-05T13:06:00Z,2019-07-05T14:46:23Z
49118e,1562331483,LSGG,1562337895,EIDW,NJE263K ,62,11,6087,215,1,4,2019-07-05T12:58:03Z,2019-07-05T14:44:55Z
4caf89,1562335413,NA,1562337715,EIDW,STK43D  ,NA,NA,9344,375,0,4,2019-07-05T14:03:33Z,2019-07-05T14:41:55Z
4ca802,1562327430,NA,1562337578,EIDW,RYR8BB  ,NA,NA,9130,360,0,4,2019-07-05T11:50:30Z,2019-07-05T14:39:38Z
4bb264,1562322909,NA,1562337503,EIDW,THY9EP  ,NA,NA,6169,208,0,4,2019-07-05T10:35:09Z,2019-07-05T14:38:23Z
4ca739,1562328728,LPFR,1562337326,EIDW,RYR62UH ,8593,754,7616,276,0,4,2019-07-05T12:12:08Z,2019-07-05T14:35:26Z
401152,1562333615,EGHI,1562337178,EIDW,BEE6PT  ,4453,459,8352,314,0,4,2019-07-05T13:33:35Z,2019-07-05T14:32:58Z
4ca947,1562333752,EGLL,1562337040,EIDW,EIN165  ,843,20,7146,253,2,4,2019-07-05T13:35:52Z,2019-07-05T14:30:40Z
4ca7be,1562328302,NA,1562336867,EIDW,RYR89HR ,NA,NA,9130,368,0,4,2019-07-05T12:05:02Z,2019-07-05T14:27:47Z
4ca2a7,1562325631,LIBD,1562336729,EIDW,RYR220D ,1019,15,9098,360,0,4,2019-07-05T11:20:31Z,2019-07-05T14:25:29Z
4ca6fe,1562333316,EGGW,1562336591,EIDW,RYR8WM  ,1705,106,8211,314,0,4,2019-07-05T13:28:36Z,2019-07-05T14:23:11Z
4cafa5,1562331391,EHAM,1562336448,EIDW,KLM43C  ,2463,42,7442,261,0,4,2019-07-05T12:56:31Z,2019-07-05T14:20:48Z
4ca6d2,1562333594,EGPH,1562336279,EIDW,RYR1DV  ,6839,941,7695,284,0,4,2019-07-05T13:33:14Z,2019-07-05T14:17:59Z
4ca117,1562326144,NA,1562336150,EIDW,EIN451  ,NA,NA,7146,253,0,4,2019-07-05T11:29:04Z,2019-07-05T14:15:50Z
4cabb8,1562331365,EHAM,1562336006,EIDW,RYR4KE  ,4310,42,7061,253,0,4,2019-07-05T12:56:05Z,2019-07-05T14:13:26Z
400879,1562332510,EGLL,1562335886,EIDW,BAW830  ,1003,20,9511,383,2,4,2019-07-05T13:15:10Z,2019-07-05T14:11:26Z
4ca65e,1562332717,EGKK,1562335751,EIDW,RYR115  ,2076,235,7087,246,1,4,2019-07-05T13:18:37Z,2019-07-05T14:09:11Z
4ca607,1562332958,NA,1562335602,EIDW,STK5K   ,NA,NA,5663,177,0,4,2019-07-05T13:22:38Z,2019-07-05T14:06:42Z
4ca97b,1562325905,NA,1562335409,EIDW,RYR77VB ,NA,NA,8695,337,0,4,2019-07-05T11:25:05Z,2019-07-05T14:03:29Z
4ca8e5,1562330821,NA,1562335276,EIDW,RYR707E ,NA,NA,8359,307,0,4,2019-07-05T12:47:01Z,2019-07-05T14:01:16Z
4ca847,1562322285,NA,1562335108,EIDW,RYR54GD ,NA,NA,8830,345,0,4,2019-07-05T10:24:45Z,2019-07-05T13:58:28Z
4ca7b4,1562324771,EPGD,1562334959,EIDW,RYR2AK  ,1732,41,8624,330,0,4,2019-07-05T11:06:11Z,2019-07-05T13:55:59Z
4ca2cb,1562323832,NA,1562334827,EIDW,EIN477  ,NA,NA,7604,269,0,4,2019-07-05T10:50:32Z,2019-07-05T13:53:47Z
4ca5be,1562330704,EGLC,1562334501,EIDW,EIN2LC  ,1031,123,9155,314,1,4,2019-07-05T12:45:04Z,2019-07-05T13:48:21Z
4ca258,1562330918,EGSS,1562334372,EIDW,RYR1EP  ,1088,53,6994,246,0,4,2019-07-05T12:48:38Z,2019-07-05T13:46:12Z
4cabb9,1562329777,NA,1562334198,EIDW,RYR62QY ,NA,NA,7265,253,0,4,2019-07-05T12:29:37Z,2019-07-05T13:43:18Z
4ca92d,1562329170,EHAM,1562334065,EIDW,EIN605P ,2895,42,7012,231,0,4,2019-07-05T12:19:30Z,2019-07-05T13:41:05Z
406109,1562330379,EGLC,1562333888,EIDW,CFE95E  ,1495,222,9582,383,1,4,2019-07-05T12:39:39Z,2019-07-05T13:38:08Z
3444c8,1562326126,NA,1562333803,EIDW,VLG72LD ,NA,NA,7417,269,0,4,2019-07-05T11:28:46Z,2019-07-05T13:36:43Z
4ca27f,1562330439,EGLL,1562333645,EIDW,EIN16C  ,880,43,8147,307,2,4,2019-07-05T12:40:39Z,2019-07-05T13:34:05Z
4ca24f,1562326625,NA,1562333538,EIDW,RYR8QG  ,NA,NA,8321,314,0,4,2019-07-05T11:37:05Z,2019-07-05T13:32:18Z
4780c0,1562326763,ENGM,1562333392,EIDW,SAS4603 ,8666,1148,8342,314,0,4,2019-07-05T11:39:23Z,2019-07-05T13:29:52Z
4ca0fe,1562324657,LPFR,1562333263,EIDW,EIN93T  ,5207,564,7131,246,0,4,2019-07-05T11:04:17Z,2019-07-05T13:27:43Z
4d2162,1562329981,EGLF,1562333124,EIDW,MLT720P ,5619,26,10465,261,3,4,2019-07-05T12:33:01Z,2019-07-05T13:25:24Z
4ca6b1,1562329538,EGGD,1562332931,EIDW,STK82D  ,1531,130,9543,383,0,4,2019-07-05T12:25:38Z,2019-07-05T13:22:11Z
4ca701,1562330886,EGGP,1562332812,EIDW,RYR7UJ  ,1956,128,8352,322,0,4,2019-07-05T12:48:06Z,2019-07-05T13:20:12Z
405a4a,1562329651,EGLL,1562332702,EIDW,BAW84DM ,874,12,5443,170,2,4,2019-07-05T12:27:31Z,2019-07-05T13:18:22Z
4caaec,1562330496,NA,1562332548,EIDW,STK31Q  ,NA,NA,5438,162,0,4,2019-07-05T12:41:36Z,2019-07-05T13:15:48Z
4ca280,1562324136,LIPZ,1562332250,EIDW,EIN42N  ,2807,356,6938,253,1,4,2019-07-05T10:55:36Z,2019-07-05T13:10:50Z
4ca782,1562322460,LEMG,1562332010,EIDW,EIN58P  ,2830,349,7380,261,0,4,2019-07-05T10:27:40Z,2019-07-05T13:06:50Z
4ca293,1562327401,LFPG,1562331923,EIDW,EIN525  ,1897,162,6189,200,2,4,2019-07-05T11:50:01Z,2019-07-05T13:05:23Z
4ca9ea,1562321644,LHBP,1562331793,EIDW,RYR6WL  ,1098,28,7620,276,0,4,2019-07-05T10:14:04Z,2019-07-05T13:03:13Z
4ca8e9,1562322872,NA,1562331625,EIDW,RYR7313 ,NA,NA,8990,352,0,4,2019-07-05T10:34:32Z,2019-07-05T13:00:25Z
4ca53d,1562320713,EVRA,1562331101,EIDW,RYR6AD  ,1440,255,9105,352,1,4,2019-07-05T09:58:33Z,2019-07-05T12:51:41Z
4ca0fc,1562297950,KLAX,1562330415,EIDW,EIN1PE  ,3872,335,6942,238,2,4,2019-07-05T03:39:10Z,2019-07-05T12:40:15Z
4ca9eb,1562328252,EGCC,1562330242,EIDW,RYR2F   ,3434,173,8281,307,0,4,2019-07-05T12:04:12Z,2019-07-05T12:37:22Z
4ca6a5,1562327744,EGBB,1562330114,EIDW,RYR2VH  ,5826,517,7615,276,0,4,2019-07-05T11:55:44Z,2019-07-05T12:35:14Z
4cab17,1562326729,EGBB,1562330000,EIDW,STK265B ,5623,410,4991,139,0,4,2019-07-05T11:38:49Z,2019-07-05T12:33:20Z
06a0bb,1562303261,OTHH,1562329797,EIDW,QTR736T ,1526,126,8168,299,1,4,2019-07-05T05:07:41Z,2019-07-05T12:29:57Z
4ca0d1,1562319903,LIRF,1562329615,EIDW,EIN40X  ,716,277,9163,360,0,4,2019-07-05T09:45:03Z,2019-07-05T12:26:55Z
491d85,1562320719,LEMG,1562329499,EIDW,NJE298C ,1176,395,7386,269,0,4,2019-07-05T09:58:39Z,2019-07-05T12:24:59Z
4cacac,1562319255,LIRA,1562329415,EIDW,RYR14UH ,683,31,2301,5,0,4,2019-07-05T09:34:15Z,2019-07-05T12:23:35Z
4ca6b2,1562325922,EGPH,1562329216,EIDW,STK53ED ,1098,42,6179,200,0,4,2019-07-05T11:25:22Z,2019-07-05T12:20:16Z
3991e8,1562324100,LFPG,1562329075,EIDW,AFR181P ,1575,131,6190,215,2,4,2019-07-05T10:55:00Z,2019-07-05T12:17:55Z
ab7613,1562300122,KDFW,1562328918,EIDW,AAL132  ,2172,195,7422,261,2,4,2019-07-05T04:15:22Z,2019-07-05T12:15:18Z
4ca5f0,1562319607,LEMG,1562328716,EIDW,RYR13AH ,2548,357,9544,383,0,4,2019-07-05T09:40:07Z,2019-07-05T12:11:56Z
4cab99,1562320103,LEAL,1562328569,EIDW,RYR16QN ,3135,345,9480,375,0,4,2019-07-05T09:48:23Z,2019-07-05T12:09:29Z
4a09ac,1562317654,NA,1562328429,EIDW,BMS2BT  ,NA,NA,8572,322,0,4,2019-07-05T09:07:34Z,2019-07-05T12:07:09Z
4ca217,1562325104,EGLL,1562328308,EIDW,EIN159  ,851,35,6942,246,2,4,2019-07-05T11:11:44Z,2019-07-05T12:05:08Z
4ca215,1562320927,LIML,1562328172,EIDW,EIN43R  ,3582,456,6957,238,1,4,2019-07-05T10:02:07Z,2019-07-05T12:02:52Z
4ca5f1,1562319313,EPPO,1562327927,EIDW,RYR6FT  ,1758,172,7716,276,1,4,2019-07-05T09:35:13Z,2019-07-05T11:58:47Z
4ca212,1562319518,EDDM,1562327787,EIDW,EIN35Y  ,1137,49,7592,284,0,4,2019-07-05T09:38:38Z,2019-07-05T11:56:27Z
4ca161,1562324533,EGCC,1562327661,EIDW,STK32X  ,3348,173,5025,139,0,4,2019-07-05T11:02:13Z,2019-07-05T11:54:21Z
4ca5e9,1562319845,EDDB,1562327459,EIDW,RYR456E ,354,2,9679,383,0,4,2019-07-05T09:44:05Z,2019-07-05T11:50:59Z
4ca213,1562316850,LHBP,1562327355,EIDW,EIN6AE  ,2457,9,6162,192,0,4,2019-07-05T08:54:10Z,2019-07-05T11:49:15Z
4cab72,1562318491,LPPT,1562327258,EIDW,RYR2BA  ,4021,366,2340,5,1,4,2019-07-05T09:21:31Z,2019-07-05T11:47:38Z
479573,1562318439,ESSA,1562327051,EIDW,NAX4467 ,2615,377,7205,253,0,4,2019-07-05T09:20:39Z,2019-07-05T11:44:11Z
4ca78d,1562319123,LEMD,1562326878,EIDW,RYR6CV  ,217,60,9636,383,1,4,2019-07-05T09:32:03Z,2019-07-05T11:41:18Z
4ca5c8,1562319221,LEBL,1562326761,EIDW,EIN5HM  ,10434,925,7125,238,0,4,2019-07-05T09:33:41Z,2019-07-05T11:39:21Z
4ca5c7,1562297403,KMCO,1562326439,EIDW,EIN12G  ,3687,313,8221,299,0,4,2019-07-05T03:30:03Z,2019-07-05T11:33:59Z
4ca6ad,1562321957,EGLC,1562326307,EIDW,EIN283  ,1202,93,8524,322,1,4,2019-07-05T10:19:17Z,2019-07-05T11:31:47Z
acdde0,1562321456,EHAM,1562326182,EIDW,N928WK  ,2378,4,7160,253,0,4,2019-07-05T10:10:56Z,2019-07-05T11:29:42Z
4caad9,1562323050,EGPF,1562326109,EIDW,STK23GL ,1519,197,1866,28,0,4,2019-07-05T10:37:30Z,2019-07-05T11:28:29Z
4ca281,1562318349,LSZH,1562325955,EIDW,EIN3GC  ,538,65,2076,20,1,4,2019-07-05T09:19:09Z,2019-07-05T11:25:55Z
4ca8bd,1562322540,EGKK,1562325727,EIDW,EIN2KE  ,2857,418,9636,368,1,4,2019-07-05T10:29:00Z,2019-07-05T11:22:07Z
896305,1562297857,OMDB,1562325681,EIDW,UAE161  ,1522,133,1775,35,0,4,2019-07-05T03:37:37Z,2019-07-05T11:21:21Z
4ca13d,1562316921,NA,1562325553,EIDW,EIN479  ,NA,NA,1754,35,0,4,2019-07-05T08:55:21Z,2019-07-05T11:19:13Z
4ca4ec,1562322540,EGNT,1562325387,EIDW,RYR173  ,6454,757,2282,5,0,4,2019-07-05T10:29:00Z,2019-07-05T11:16:27Z
4009d9,1562321474,EGLL,1562325263,EIDW,BAW834  ,789,12,1855,28,2,4,2019-07-05T10:11:14Z,2019-07-05T11:14:23Z
4ca5c6,1562294730,KSEA,1562325104,EIDW,EIN142  ,1537,66,1786,43,4,4,2019-07-05T02:45:30Z,2019-07-05T11:11:44Z
4ca621,1562316942,LIME,1562324945,EIDW,RYR4HD  ,2755,409,2179,12,1,4,2019-07-05T08:55:42Z,2019-07-05T11:09:05Z
4ca788,1562317231,LEMD,1562324819,EIDW,EIN59M  ,1001,22,2125,20,1,4,2019-07-05T09:00:31Z,2019-07-05T11:06:59Z
4ca292,1562317869,EDDT,1562324664,EIDW,EIN33J  ,1047,138,2152,20,0,4,2019-07-05T09:11:09Z,2019-07-05T11:04:24Z
4ca770,1562318585,EDDH,1562324516,EIDW,EIN39A  ,1391,16,2286,5,0,4,2019-07-05T09:23:05Z,2019-07-05T11:01:56Z
4ca837,1562316108,LIRP,1562324384,EIDW,EIN429  ,7899,1438,1823,28,0,4,2019-07-05T08:41:48Z,2019-07-05T10:59:44Z
4ca704,1562316766,EDDM,1562324219,EIDW,RYR98RK ,1280,72,2109,20,0,4,2019-07-05T08:52:46Z,2019-07-05T10:56:59Z
4ca935,1562317380,EDDF,1562324059,EIDW,EIN65W  ,2169,49,1786,43,1,4,2019-07-05T09:03:00Z,2019-07-05T10:54:19Z
4ca2ca,1562318283,EDDL,1562323553,EIDW,EIN69X  ,930,0,1760,35,0,4,2019-07-05T09:18:03Z,2019-07-05T10:45:53Z
4ca607,1562320380,EGNT,1562323396,EIDW,STK1NC  ,7831,772,1447,50,0,4,2019-07-05T09:53:00Z,2019-07-05T10:43:16Z
3c5eef,1562317852,EDDK,1562323198,EIDW,EWG6ZW  ,2004,60,2700,17,1,4,2019-07-05T09:10:52Z,2019-07-05T10:39:58Z
3c4b4c,1562317056,EDDL,1562322515,EIDW,EWG3RS  ,663,0,1770,35,0,4,2019-07-05T08:57:36Z,2019-07-05T10:28:35Z
4d20c8,1562313299,LPFR,1562322204,EIDW,VJT592  ,3707,579,2789,17,0,4,2019-07-05T07:54:59Z,2019-07-05T10:23:24Z
4ca640,1562316648,EBBR,1562321909,EIDW,EIN6AP  ,921,33,2058,28,2,4,2019-07-05T08:50:48Z,2019-07-05T10:18:29Z
3c65cf,1562314447,EDDF,1562321757,EIDW,DLH9PX  ,1290,49,2614,10,1,4,2019-07-05T08:14:07Z,2019-07-05T10:15:57Z
4caf89,1562320087,EGNS,1562321607,EIDW,STK3213 ,11433,1386,2226,12,0,4,2019-07-05T09:48:07Z,2019-07-05T10:13:27Z
4ca6d2,1562317975,EGKK,1562321455,EIDW,RYR6DB  ,2507,258,1765,35,1,4,2019-07-05T09:12:55Z,2019-07-05T10:10:55Z
4ca2ad,1562317725,EGSS,1562321303,EIDW,RYR26ZC ,1264,31,2648,10,0,4,2019-07-05T09:08:45Z,2019-07-05T10:08:23Z
4ca216,1562314052,NA,1562321186,EIDW,EIN51P  ,NA,NA,2130,20,0,4,2019-07-05T08:07:32Z,2019-07-05T10:06:26Z
4ca86e,1562288046,KSFO,1562321037,EIDW,EIN146  ,1226,148,1874,35,0,4,2019-07-05T00:54:06Z,2019-07-05T10:03:57Z
4ca836,1562316101,LFPG,1562320889,EIDW,EIN521X ,1391,55,2087,20,2,4,2019-07-05T08:41:41Z,2019-07-05T10:01:29Z
4ca947,1562317170,EGLL,1562320748,EIDW,EIN15N  ,1224,111,2065,28,2,4,2019-07-05T08:59:30Z,2019-07-05T09:59:08Z
aae597,1562296410,KORD,1562320603,EIDW,AAL208  ,4055,420,1770,43,1,4,2019-07-05T03:13:30Z,2019-07-05T09:56:43Z
78105a,1562278787,ZGSZ,1562320461,EIDW,CHH755  ,5914,666,1780,43,0,4,2019-07-04T22:19:47Z,2019-07-05T09:54:21Z
4ca63a,1562316861,EGKK,1562320318,EIDW,EIN23W  ,2320,304,1764,43,1,4,2019-07-05T08:54:21Z,2019-07-05T09:51:58Z
4caaec,1562316742,EGPH,1562320077,EIDW,STK55I  ,423,27,2371,5,0,4,2019-07-05T08:52:22Z,2019-07-05T09:47:57Z
4cc269,1562312615,BIKF,1562319929,EIDW,ICE416  ,914,298,1781,35,0,4,2019-07-05T07:43:35Z,2019-07-05T09:45:29Z
4ca65e,1562315011,EHAM,1562319776,EIDW,RYR34VF ,4321,42,1866,43,0,4,2019-07-05T08:23:31Z,2019-07-05T09:42:56Z
4cabb8,1562314573,EBBR,1562319644,EIDW,RYR249Z ,598,40,1764,35,2,4,2019-07-05T08:16:13Z,2019-07-05T09:40:44Z
4ca6b1,1562315642,NA,1562319508,EIDW,STK41BZ ,NA,NA,2680,2,0,4,2019-07-05T08:34:02Z,2019-07-05T09:38:28Z
4ca6ac,1562314308,LFPG,1562319371,EIDW,AFR1716 ,2251,63,2619,5,2,4,2019-07-05T08:11:48Z,2019-07-05T09:36:11Z
34444c,1562311837,LEMD,1562319266,EIDW,IBS3792 ,827,37,2721,10,1,4,2019-07-05T07:30:37Z,2019-07-05T09:34:26Z
48c227,1562309434,NA,1562319011,EIDW,RYR4CC  ,NA,NA,2027,28,0,4,2019-07-05T06:50:34Z,2019-07-05T09:30:11Z
4b1691,1562311719,LSZH,1562318848,EIDW,SWR42H  ,1427,58,2590,5,1,4,2019-07-05T07:28:39Z,2019-07-05T09:27:28Z
4ca294,1562313497,EHAM,1562318695,EIDW,EIN603  ,1451,42,1791,43,0,4,2019-07-05T07:58:17Z,2019-07-05T09:24:55Z
ab4840,1562291929,KATL,1562318530,EIDW,DAL176  ,4810,472,2039,28,2,4,2019-07-05T01:58:49Z,2019-07-05T09:22:10Z
c0583f,1562296606,CYYZ,1562318378,EIDW,ACA842  ,2789,17,1780,50,1,4,2019-07-05T03:16:46Z,2019-07-05T09:19:38Z
4ca9eb,1562314670,EGKK,1562318208,EIDW,RYR52YP ,2165,167,2178,20,1,4,2019-07-05T08:17:50Z,2019-07-05T09:16:48Z
4ca6a5,1562313426,LFOB,1562318068,EIDW,RYR3AC  ,8775,1277,2409,12,0,4,2019-07-05T07:57:06Z,2019-07-05T09:14:28Z
a0a903,1562292761,KORD,1562317919,EIDW,UAL152  ,3942,282,2172,12,1,4,2019-07-05T02:12:41Z,2019-07-05T09:11:59Z
4ba90c,1562303106,NA,1562317668,EIDW,THY6UG  ,NA,NA,2183,20,0,4,2019-07-05T05:05:06Z,2019-07-05T09:07:48Z
